0.7440 	WARNING 	Movie2 stim could not be imported and won't be available
4.9423 	EXP 	New trial (rep=0, index=3): {u'text': u"After this slide you'll begin a practice session. If you make any mistakes an experimenter will be standing by to correct you. Just remember to read all the sentences (but not the phrases) out loud. In order to move between trials in the experiment, press the space bar. When you're ready to begin, please turn around and tell the experimenter."}
5.0352 	EXP 	intro_text: autoDraw = False
5.0352 	EXP 	text_2: autoDraw = False
5.0352 	EXP 	intro_text: text = u"After this slide you'll begin a practice session. If you make any mistakes an experimenter will be standing by to correct you. Just remember to read all the sentences (but not the phrases) out loud. In order to move between trials in the experiment, press the space bar. When you're ready to begin, please turn around and tell the experimenter."
5.0352 	EXP 	intro_text: autoDraw = True
5.0352 	EXP 	text_2: autoDraw = True
5.0790 	DATA 	Keypress: space
5.0829 	EXP 	Imported stim-prac.xlsx as conditions, 4 conditions, 3 params
5.0833 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
5.0846 	EXP 	New trial (rep=0, index=0): {u'property': u'can be tied in a knot', u'response': u'f', u'sentence': u'The *refrigerator* was set to a low temperature to cool the beer.'}
5.0994 	EXP 	intro_text: autoDraw = False
5.0994 	EXP 	text_2: autoDraw = False
7.4164 	DATA 	Keypress: space
7.4639 	EXP 	sentence_stim: text = u'The *refrigerator* was set to a low temperature to cool the beer.'
7.4639 	EXP 	property_stim: text = u'can be tied in a knot'
7.9388 	EXP 	sentence_stim: autoDraw = True
13.9395 	EXP 	sentence_stim: autoDraw = False
13.9395 	EXP 	property_stim: autoDraw = True
14.5245 	DATA 	Keypress: j
14.5304 	EXP 	New trial (rep=0, index=1): {u'property': u'has a smell', u'response': u'j', u'sentence': u'The *skunk* was under a large willow.'}
14.5431 	EXP 	sentence_stim: autoDraw = False
14.5431 	EXP 	property_stim: autoDraw = False
16.2550 	DATA 	Keypress: space
16.2810 	EXP 	sentence_stim: text = u'The *skunk* was under a large willow.'
16.2810 	EXP 	property_stim: text = u'has a smell'
16.5175 	DATA 	Keypress: space
16.7208 	DATA 	Keypress: space
16.7792 	EXP 	sentence_stim: autoDraw = True
16.9405 	DATA 	Keypress: space
17.1421 	DATA 	Keypress: space
17.3433 	DATA 	Keypress: space
21.1083 	DATA 	Keypress: space
21.4326 	DATA 	Keypress: space
21.7326 	DATA 	Keypress: space
22.0154 	DATA 	Keypress: space
22.2757 	DATA 	Keypress: space
22.5392 	DATA 	Keypress: space
22.7802 	EXP 	sentence_stim: autoDraw = False
22.7802 	EXP 	property_stim: autoDraw = True
22.8607 	DATA 	Keypress: space
23.2029 	DATA 	Keypress: space
23.4850 	DATA 	Keypress: j
23.4869 	EXP 	New trial (rep=0, index=2): {u'property': u'can contain money', u'response': u'j', u'sentence': u'The *bank* was robbed by three bandits.'}
23.5046 	EXP 	sentence_stim: autoDraw = False
23.5046 	EXP 	property_stim: autoDraw = False
24.9550 	DATA 	Keypress: space
24.9890 	EXP 	sentence_stim: text = u'The *bank* was robbed by three bandits.'
24.9890 	EXP 	property_stim: text = u'can contain money'
25.4776 	EXP 	sentence_stim: autoDraw = True
25.8010 	DATA 	Keypress: space
30.9958 	DATA 	Keypress: space
31.2383 	DATA 	Keypress: space
31.4788 	EXP 	sentence_stim: autoDraw = False
31.4788 	EXP 	property_stim: autoDraw = True
31.6203 	DATA 	Keypress: space
32.0424 	DATA 	Keypress: j
32.0436 	EXP 	New trial (rep=0, index=3): {u'property': u'has gills', u'response': u'f', u'sentence': u'The *cheese* was growing moldy in the refrigerator.'}
32.0619 	EXP 	sentence_stim: autoDraw = False
32.0619 	EXP 	property_stim: autoDraw = False
33.3710 	DATA 	Keypress: space
33.3912 	EXP 	sentence_stim: text = u'The *cheese* was growing moldy in the refrigerator.'
33.3912 	EXP 	property_stim: text = u'has gills'
33.5727 	DATA 	Keypress: space
33.8755 	DATA 	Keypress: space
33.8956 	EXP 	sentence_stim: autoDraw = True
34.2176 	DATA 	Keypress: space
34.6003 	DATA 	Keypress: space
34.8414 	DATA 	Keypress: space
35.0834 	DATA 	Keypress: space
35.2848 	DATA 	Keypress: space
35.4866 	DATA 	Keypress: space
35.7699 	DATA 	Keypress: space
36.0698 	DATA 	Keypress: space
36.2548 	DATA 	Keypress: space
36.6140 	DATA 	Keypress: space
36.9350 	DATA 	Keypress: space
37.2385 	DATA 	Keypress: space
37.4026 	DATA 	Keypress: space
37.7630 	DATA 	Keypress: space
38.0441 	DATA 	Keypress: space
38.3658 	DATA 	Keypress: space
38.6469 	DATA 	Keypress: space
39.8969 	EXP 	sentence_stim: autoDraw = False
39.8969 	EXP 	property_stim: autoDraw = True
40.3390 	DATA 	Keypress: j
40.3469 	EXP 	Imported instructions-p2.xlsx as conditions, 1 conditions, 1 params
40.3474 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
40.3494 	EXP 	New trial (rep=0, index=0): {u'text': u'That was the practice session. The following session will have exactly the same format, except that you will not be given feedback about whether your answers were correct. When you are ready to begin or have any questions, please turn around and inform the experimenter.'}
40.4067 	EXP 	sentence_stim: autoDraw = False
40.4067 	EXP 	property_stim: autoDraw = False
40.4067 	EXP 	intro_text: text = u'That was the practice session. The following session will have exactly the same format, except that you will not be given feedback about whether your answers were correct. When you are ready to begin or have any questions, please turn around and inform the experimenter.'
40.4067 	EXP 	intro_text: autoDraw = True
40.4067 	EXP 	text_2: autoDraw = True
41.0039 	DATA 	Keypress: space
41.0236 	EXP 	intro_text: autoDraw = False
41.0236 	EXP 	text_2: autoDraw = False
41.0236 	EXP 	text_3: autoDraw = True
41.8494 	DATA 	Keypress: escape
