0.7436 	WARNING 	Movie2 stim could not be imported and won't be available
22.2144 	EXP 	property_stim: autoDraw = False
22.4967 	DATA 	Keypress: space
22.5290 	EXP 	sentence_stim: text = u'The *bank* was robbed by three bandits.'
22.5290 	EXP 	property_stim: text = u'can contain money'
23.0199 	EXP 	sentence_stim: autoDraw = True
29.0199 	EXP 	sentence_stim: autoDraw = False
29.0199 	EXP 	property_stim: autoDraw = True
29.4020 	DATA 	Keypress: f
29.4028 	EXP 	New trial (rep=0, index=3): {u'property': u'has a smell', u'response': u'j', u'sentence': u'The *skunk* was under a large willow.'}
29.4229 	EXP 	sentence_stim: autoDraw = False
29.4229 	EXP 	property_stim: autoDraw = False
29.5850 	DATA 	Keypress: space
29.6195 	EXP 	sentence_stim: text = u'The *skunk* was under a large willow.'
29.6195 	EXP 	property_stim: text = u'has a smell'
30.1076 	EXP 	sentence_stim: autoDraw = True
36.1075 	EXP 	sentence_stim: autoDraw = False
36.1075 	EXP 	property_stim: autoDraw = True
36.6328 	DATA 	Keypress: f
36.6388 	EXP 	Imported instructions-p2.xlsx as conditions, 1 conditions, 1 params
36.6395 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
36.6420 	EXP 	New trial (rep=0, index=0): {u'text': u'That was the practice session. The following session will have exactly the same format, except that you will not be given feedback about whether your answers were correct. When you are ready to begin or have any questions, please turn around and inform the experimenter.'}
36.6953 	EXP 	sentence_stim: autoDraw = False
36.6953 	EXP 	property_stim: autoDraw = False
36.6953 	EXP 	intro_text: text = u'That was the practice session. The following session will have exactly the same format, except that you will not be given feedback about whether your answers were correct. When you are ready to begin or have any questions, please turn around and inform the experimenter.'
36.6953 	EXP 	intro_text: autoDraw = True
36.6953 	EXP 	text_2: autoDraw = True
36.9544 	DATA 	Keypress: space
36.9743 	EXP 	intro_text: autoDraw = False
36.9743 	EXP 	text_2: autoDraw = False
36.9743 	EXP 	text_3: autoDraw = True
38.3242 	DATA 	Keypress: space
40.4984 	DATA 	Keypress: space
41.4042 	DATA 	Keypress: space
41.6667 	DATA 	Keypress: space
41.8276 	DATA 	Keypress: space
41.9874 	DATA 	Keypress: space
42.1298 	DATA 	Keypress: space
42.3114 	DATA 	Keypress: space
42.4737 	DATA 	Keypress: space
42.9549 	DATA 	Keypress: l
42.9636 	EXP 	Imported stim-test.xlsx as conditions, 4 conditions, 2 params
42.9641 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
42.9665 	EXP 	New trial (rep=0, index=0): {u'property': u'has gills', u'sentence': u'The cheese was growing moldy in the refrigerator.'}
42.9743 	EXP 	text_3: autoDraw = False
45.0888 	DATA 	Keypress: l
45.4314 	DATA 	Keypress: l
45.6548 	DATA 	Keypress: l
45.9146 	DATA 	Keypress: k
46.1771 	DATA 	Keypress: l
46.3783 	DATA 	Keypress: k
46.5593 	DATA 	Keypress: l
46.7208 	DATA 	Keypress: space
46.7583 	EXP 	sentence_stim: text = u'The cheese was growing moldy in the refrigerator.'
46.7583 	EXP 	property_stim: text = u'has gills'
46.8412 	DATA 	Keypress: k
47.0431 	DATA 	Keypress: l
47.2431 	EXP 	sentence_stim: autoDraw = True
47.2836 	DATA 	Keypress: l
47.2838 	DATA 	Keypress: k
50.4058 	DATA 	Keypress: j
53.2450 	EXP 	sentence_stim: autoDraw = False
53.2450 	EXP 	property_stim: autoDraw = True
53.7078 	DATA 	Keypress: j
53.7088 	EXP 	New trial (rep=0, index=1): {u'property': u'has a smell', u'sentence': u'The skunk was under a large willow.'}
53.7278 	EXP 	sentence_stim: autoDraw = False
53.7278 	EXP 	property_stim: autoDraw = False
54.5328 	DATA 	Keypress: j
54.7340 	DATA 	Keypress: j
54.9355 	DATA 	Keypress: j
55.3793 	DATA 	Keypress: escape
