0.7550 	WARNING 	Movie2 stim could not be imported and won't be available
9.2014 	EXP 	New trial (rep=0, index=3): {u'text': u"After this slide you'll begin a practice session. If you make any mistakes an experimenter will be standing by to correct you. Just remember to read all the sentences (but not the phrases) out loud. In order to move between trials in the experiment, press the space bar. When you're ready to begin, please turn around and tell the experimenter."}
9.2761 	EXP 	intro_text: autoDraw = False
9.2761 	EXP 	text_2: autoDraw = False
9.2761 	EXP 	intro_text: text = u"After this slide you'll begin a practice session. If you make any mistakes an experimenter will be standing by to correct you. Just remember to read all the sentences (but not the phrases) out loud. In order to move between trials in the experiment, press the space bar. When you're ready to begin, please turn around and tell the experimenter."
9.2761 	EXP 	intro_text: autoDraw = True
9.2761 	EXP 	text_2: autoDraw = True
9.3845 	DATA 	Keypress: space
9.3904 	EXP 	Imported stim-prac.xlsx as conditions, 4 conditions, 3 params
9.3914 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
9.3933 	EXP 	New trial (rep=0, index=0): {u'property': u'can contain money', u'response': u'j', u'sentence': u'The *bank* was robbed by three bandits.'}
9.4016 	EXP 	intro_text: autoDraw = False
9.4016 	EXP 	text_2: autoDraw = False
10.2683 	DATA 	Keypress: space
10.2909 	EXP 	sentence_stim: text = u'The *bank* was robbed by three bandits.'
10.2909 	EXP 	property_stim: text = u'can contain money'
10.7936 	EXP 	sentence_stim: autoDraw = True
13.4302 	DATA 	Keypress: j
13.4314 	EXP 	New trial (rep=0, index=1): {u'property': u'has gills', u'response': u'f', u'sentence': u'The *cheese* was growing moldy in the refrigerator.'}
13.4501 	EXP 	sentence_stim: autoDraw = False
13.4501 	EXP 	property_stim: autoDraw = False
13.8330 	DATA 	Keypress: j
14.0754 	DATA 	Keypress: j
14.2559 	DATA 	Keypress: j
14.4580 	DATA 	Keypress: j
14.6017 	DATA 	Keypress: j
14.8392 	DATA 	Keypress: j
15.0415 	DATA 	Keypress: j
15.2221 	DATA 	Keypress: j
15.5034 	DATA 	Keypress: space
15.5311 	EXP 	sentence_stim: text = u'The *cheese* was growing moldy in the refrigerator.'
15.5311 	EXP 	property_stim: text = u'has gills'
16.0272 	EXP 	sentence_stim: autoDraw = True
22.0072 	EXP 	sentence_stim: autoDraw = False
22.0279 	EXP 	property_stim: autoDraw = True
22.5122 	DATA 	Keypress: j
22.5136 	EXP 	New trial (rep=0, index=2): {u'property': u'can be tied in a knot', u'response': u'f', u'sentence': u'The *refrigerator* was set to a low temperature to cool the beer.'}
22.5307 	EXP 	sentence_stim: autoDraw = False
22.5307 	EXP 	property_stim: autoDraw = False
24.5052 	DATA 	Keypress: space
24.5470 	EXP 	sentence_stim: text = u'The *refrigerator* was set to a low temperature to cool the beer.'
24.5470 	EXP 	property_stim: text = u'can be tied in a knot'
25.0275 	EXP 	sentence_stim: autoDraw = True
25.2302 	DATA 	Keypress: j
25.2312 	EXP 	New trial (rep=0, index=3): {u'property': u'has a smell', u'response': u'j', u'sentence': u'The *skunk* was under a large willow.'}
25.2490 	EXP 	sentence_stim: autoDraw = False
25.2490 	EXP 	property_stim: autoDraw = False
25.8743 	DATA 	Keypress: j
26.1368 	DATA 	Keypress: j
26.3828 	DATA 	Keypress: j
26.6200 	DATA 	Keypress: space
26.6558 	EXP 	sentence_stim: text = u'The *skunk* was under a large willow.'
26.6558 	EXP 	property_stim: text = u'has a smell'
26.9227 	DATA 	Keypress: space
27.1419 	EXP 	sentence_stim: autoDraw = True
28.5933 	DATA 	Keypress: space
28.8143 	DATA 	Keypress: escape
