0.7559 	WARNING 	Movie2 stim could not be imported and won't be available
5.2430 	EXP 	intro_text: text = u"Welcome to the study! This lab has been developing a new machine learning algorithm, but we need humans to help confirm that the algorithm's data is correct. Your responses will be used to help us improve our algorithm."
5.2430 	EXP 	intro_text: autoDraw = True
9.2601 	DATA 	Keypress: space
9.2616 	EXP 	New trial (rep=0, index=1): {u'text': u'You will be reading sentences and responding to them. A sentence with an underlined word will appear on the screen. When that happens, please fully comprehend the sentence as you read it out loud. After six seconds, the sentence will disappear and a short phrase will appear on the screen. Your job is simply to tell us whether the phrase can be a property of the underlined word.'}
9.3515 	EXP 	intro_text: autoDraw = False
9.3515 	EXP 	intro_text: text = u'You will be reading sentences and responding to them. A sentence with an underlined word will appear on the screen. When that happens, please fully comprehend the sentence as you read it out loud. After six seconds, the sentence will disappear and a short phrase will appear on the screen. Your job is simply to tell us whether the phrase can be a property of the underlined word.'
9.3515 	EXP 	intro_text: autoDraw = True
11.6749 	DATA 	Keypress: space
11.6756 	EXP 	New trial (rep=0, index=2): {u'text': u"If the phrase can be a property of the underlined word, press the green key. And if the phrase can't be a property of the underlined word, press the red key. Please respond as quickly as possible,but avoid making errors."}
11.7313 	EXP 	intro_text: autoDraw = False
11.7313 	EXP 	intro_text: text = u"If the phrase can be a property of the underlined word, press the green key. And if the phrase can't be a property of the underlined word, press the red key. Please respond as quickly as possible,but avoid making errors."
11.7313 	EXP 	intro_text: autoDraw = True
12.1388 	DATA 	Keypress: space
12.1399 	EXP 	New trial (rep=0, index=3): {u'text': u"After this slide you'll begin a practice session. If you make any mistakes an experimenter will be standing by to correct you. Just remember to read all the sentences (but not the phrases) out loud. In order to move between trials in the experiment, press the space bar. When you're ready to begin, please turn around and tell the experimenter."}
12.2369 	EXP 	intro_text: autoDraw = False
12.2369 	EXP 	intro_text: text = u"After this slide you'll begin a practice session. If you make any mistakes an experimenter will be standing by to correct you. Just remember to read all the sentences (but not the phrases) out loud. In order to move between trials in the experiment, press the space bar. When you're ready to begin, please turn around and tell the experimenter."
12.2369 	EXP 	intro_text: autoDraw = True
12.8426 	DATA 	Keypress: space
12.8465 	EXP 	Imported stim-prac.xlsx as conditions, 4 conditions, 3 params
12.8469 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
12.8475 	EXP 	New trial (rep=0, index=0): {u'property': u'has a smell', u'response': u'j', u'sentence': u'The skunk was under a large willow.'}
12.8479 	EXP 	New trial (rep=0, index=1): {u'property': u'has gills', u'response': u'f', u'sentence': u'The cheese was growing moldy in the refrigerator.'}
12.8483 	EXP 	New trial (rep=0, index=2): {u'property': u'can be tied in a knot', u'response': u'f', u'sentence': u'The refrigerator was set to a low temperature to cool the beer.'}
12.8488 	EXP 	New trial (rep=0, index=3): {u'property': u'can contain money', u'response': u'j', u'sentence': u'The bank was robbed by three bandits.'}
12.8521 	EXP 	Imported instructions-p1.xlsx as conditions, 4 conditions, 1 params
12.8524 	EXP 	Created sequence: sequential, trialTypes=4, nReps=1, seed=None
12.8529 	EXP 	New trial (rep=0, index=0): {u'text': u"Welcome to the study! This lab has been developing a new machine learning algorithm, but we need humans to help confirm that the algorithm's data is correct. Your responses will be used to help us improve our algorithm."}
12.8953 	EXP 	intro_text: autoDraw = False
12.8953 	EXP 	intro_text: text = u"Welcome to the study! This lab has been developing a new machine learning algorithm, but we need humans to help confirm that the algorithm's data is correct. Your responses will be used to help us improve our algorithm."
12.8953 	EXP 	intro_text: autoDraw = True
13.5084 	DATA 	Keypress: space
13.5096 	EXP 	New trial (rep=0, index=1): {u'text': u'You will be reading sentences and responding to them. A sentence with an underlined word will appear on the screen. When that happens, please fully comprehend the sentence as you read it out loud. After six seconds, the sentence will disappear and a short phrase will appear on the screen. Your job is simply to tell us whether the phrase can be a property of the underlined word.'}
13.5940 	EXP 	intro_text: autoDraw = False
13.5940 	EXP 	intro_text: text = u'You will be reading sentences and responding to them. A sentence with an underlined word will appear on the screen. When that happens, please fully comprehend the sentence as you read it out loud. After six seconds, the sentence will disappear and a short phrase will appear on the screen. Your job is simply to tell us whether the phrase can be a property of the underlined word.'
13.5940 	EXP 	intro_text: autoDraw = True
14.8568 	DATA 	Keypress: space
14.8574 	EXP 	New trial (rep=0, index=2): {u'text': u"If the phrase can be a property of the underlined word, press the green key. And if the phrase can't be a property of the underlined word, press the red key. Please respond as quickly as possible,but avoid making errors."}
14.9061 	EXP 	intro_text: autoDraw = False
14.9061 	EXP 	intro_text: text = u"If the phrase can be a property of the underlined word, press the green key. And if the phrase can't be a property of the underlined word, press the red key. Please respond as quickly as possible,but avoid making errors."
14.9061 	EXP 	intro_text: autoDraw = True
15.1188 	DATA 	Keypress: space
15.1196 	EXP 	New trial (rep=0, index=3): {u'text': u"After this slide you'll begin a practice session. If you make any mistakes an experimenter will be standing by to correct you. Just remember to read all the sentences (but not the phrases) out loud. In order to move between trials in the experiment, press the space bar. When you're ready to begin, please turn around and tell the experimenter."}
15.1937 	EXP 	intro_text: autoDraw = False
15.1937 	EXP 	intro_text: text = u"After this slide you'll begin a practice session. If you make any mistakes an experimenter will be standing by to correct you. Just remember to read all the sentences (but not the phrases) out loud. In order to move between trials in the experiment, press the space bar. When you're ready to begin, please turn around and tell the experimenter."
15.1937 	EXP 	intro_text: autoDraw = True
15.3204 	DATA 	Keypress: space
15.3267 	EXP 	Imported stim-test.xlsx as conditions, 4 conditions, 2 params
15.3274 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
15.3284 	EXP 	New trial (rep=0, index=0): {u'property': u'can contain money', u'sentence': u'The bank was robbed by three bandits.'}
15.3291 	EXP 	New trial (rep=0, index=1): {u'property': u'has gills', u'sentence': u'The cheese was growing moldy in the refrigerator.'}
15.3297 	EXP 	New trial (rep=0, index=2): {u'property': u'can be tied in a knot', u'sentence': u'The refrigerator was set to a low temperature to cool the beer.'}
15.3302 	EXP 	New trial (rep=0, index=3): {u'property': u'has a smell', u'sentence': u'The skunk was under a large willow.'}
15.3404 	EXP 	intro_text: autoDraw = False
15.3404 	EXP 	ending: autoDraw = True
15.5015 	DATA 	Keypress: space
15.6833 	DATA 	Keypress: space
15.8637 	DATA 	Keypress: space
21.5422 	DATA 	Keypress: space
23.1134 	DATA 	Keypress: escape
