0.7414 	WARNING 	Movie2 stim could not be imported and won't be available
5.4472 	EXP 	Created text_3 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_3', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
5.4563 	EXP 	Created sentence_stim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='sentence_stim', opacity=1.0, ori=0, pos=array([ 0. ,  0.1]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
5.4646 	EXP 	Created property_stim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='property_stim', opacity=1.0, ori=0, pos=array([ 0. , -0.1]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
5.4649 	EXP 	Set  sound=sound.wav
5.4649 	EXP 	Set Sound  volume=1.000
5.4851 	EXP 	Created ending = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='ending', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
5.4902 	EXP 	Imported instructions-p1.xlsx as conditions, 4 conditions, 1 params
5.4906 	EXP 	Created sequence: sequential, trialTypes=4, nReps=1, seed=None
5.5785 	EXP 	New trial (rep=0, index=0): {u'text': u"Welcome to the study! This lab has been developing a new machine learning algorithm, but we need humans to help confirm that the algorithm's data is correct. Your responses will be used to help us improve our algorithm."}
5.6317 	EXP 	intro_text: text = u"Welcome to the study! This lab has been developing a new machine learning algorithm, but we need humans to help confirm that the algorithm's data is correct. Your responses will be used to help us improve our algorithm."
5.6317 	EXP 	intro_text: autoDraw = True
5.6317 	EXP 	text_2: autoDraw = True
5.9949 	DATA 	Keypress: space
5.9960 	EXP 	New trial (rep=0, index=1): {u'text': u'You will be reading sentences and responding to them. A sentence with an underlined word will appear on the screen. When that happens, please fully comprehend the sentence as you read it out loud. After six seconds, the sentence will disappear and a short phrase will appear on the screen. Your job is simply to tell us whether the phrase can be a property of the underlined word.'}
6.0915 	EXP 	intro_text: autoDraw = False
6.0915 	EXP 	text_2: autoDraw = False
6.0915 	EXP 	intro_text: text = u'You will be reading sentences and responding to them. A sentence with an underlined word will appear on the screen. When that happens, please fully comprehend the sentence as you read it out loud. After six seconds, the sentence will disappear and a short phrase will appear on the screen. Your job is simply to tell us whether the phrase can be a property of the underlined word.'
6.0915 	EXP 	intro_text: autoDraw = True
6.0915 	EXP 	text_2: autoDraw = True
6.1763 	DATA 	Keypress: space
6.1776 	EXP 	New trial (rep=0, index=2): {u'text': u"If the phrase can be a property of the underlined word, press the green key. And if the phrase can't be a property of the underlined word, press the red key. Please respond as quickly as possible,but avoid making errors."}
6.2415 	EXP 	intro_text: autoDraw = False
6.2415 	EXP 	text_2: autoDraw = False
6.2415 	EXP 	intro_text: text = u"If the phrase can be a property of the underlined word, press the green key. And if the phrase can't be a property of the underlined word, press the red key. Please respond as quickly as possible,but avoid making errors."
6.2415 	EXP 	intro_text: autoDraw = True
6.2415 	EXP 	text_2: autoDraw = True
6.3367 	DATA 	Keypress: space
6.3371 	EXP 	New trial (rep=0, index=3): {u'text': u"After this slide you'll begin a practice session. If you make any mistakes an experimenter will be standing by to correct you. Just remember to read all the sentences (but not the phrases) out loud. In order to move between trials in the experiment, press the space bar. When you're ready to begin, please turn around and tell the experimenter."}
6.3993 	EXP 	intro_text: autoDraw = False
6.3993 	EXP 	text_2: autoDraw = False
6.3993 	EXP 	intro_text: text = u"After this slide you'll begin a practice session. If you make any mistakes an experimenter will be standing by to correct you. Just remember to read all the sentences (but not the phrases) out loud. In order to move between trials in the experiment, press the space bar. When you're ready to begin, please turn around and tell the experimenter."
6.3993 	EXP 	intro_text: autoDraw = True
6.3993 	EXP 	text_2: autoDraw = True
6.4778 	DATA 	Keypress: space
6.4826 	EXP 	Imported stim-prac.xlsx as conditions, 4 conditions, 3 params
6.4831 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
6.4847 	EXP 	New trial (rep=0, index=0): {u'property': u'can be tied in a knot', u'response': u'f', u'sentence': u'The *refrigerator* was set to a low temperature to cool the beer.'}
6.4977 	EXP 	intro_text: autoDraw = False
6.4977 	EXP 	text_2: autoDraw = False
10.0618 	DATA 	Keypress: space
10.0957 	EXP 	New trial (rep=0, index=1): {u'property': u'can contain money', u'response': u'j', u'sentence': u'The *bank* was robbed by three bandits.'}
10.1014 	EXP 	sentence_stim: text = u'The *refrigerator* was set to a low temperature to cool the beer.'
10.1014 	EXP 	property_stim: text = u'can be tied in a knot'
10.1014 	EXP 	sentence_stim: autoDraw = False
10.1014 	EXP 	property_stim: autoDraw = False
12.5594 	DATA 	Keypress: space
12.5820 	EXP 	New trial (rep=0, index=2): {u'property': u'has a smell', u'response': u'j', u'sentence': u'The *skunk* was under a large willow.'}
12.5891 	EXP 	sentence_stim: text = u'The *bank* was robbed by three bandits.'
12.5891 	EXP 	property_stim: text = u'can contain money'
12.5891 	EXP 	sentence_stim: autoDraw = False
12.5891 	EXP 	property_stim: autoDraw = False
13.0623 	DATA 	Keypress: space
13.0874 	EXP 	New trial (rep=0, index=3): {u'property': u'has gills', u'response': u'f', u'sentence': u'The *cheese* was growing moldy in the refrigerator.'}
13.0960 	EXP 	sentence_stim: text = u'The *skunk* was under a large willow.'
13.0960 	EXP 	property_stim: text = u'has a smell'
13.0960 	EXP 	sentence_stim: autoDraw = False
13.0960 	EXP 	property_stim: autoDraw = False
13.7475 	DATA 	Keypress: space
13.7796 	EXP 	Imported instructions-p2.xlsx as conditions, 1 conditions, 1 params
13.7799 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
13.7811 	EXP 	New trial (rep=0, index=0): {u'text': u'That was the practice session. The following session will have exactly the same format, except that you will not be given feedback about whether your answers were correct. When you are ready to begin or have any questions, please turn around and inform the experimenter.'}
13.8327 	EXP 	sentence_stim: text = u'The *cheese* was growing moldy in the refrigerator.'
13.8327 	EXP 	property_stim: text = u'has gills'
13.8327 	EXP 	sentence_stim: autoDraw = False
13.8327 	EXP 	property_stim: autoDraw = False
13.8327 	EXP 	intro_text: text = u'That was the practice session. The following session will have exactly the same format, except that you will not be given feedback about whether your answers were correct. When you are ready to begin or have any questions, please turn around and inform the experimenter.'
13.8327 	EXP 	intro_text: autoDraw = True
13.8327 	EXP 	text_2: autoDraw = True
13.9286 	DATA 	Keypress: space
13.9488 	EXP 	intro_text: autoDraw = False
13.9488 	EXP 	text_2: autoDraw = False
13.9488 	EXP 	text_3: autoDraw = True
15.3376 	DATA 	Keypress: escape
