0.7561 	WARNING 	Movie2 stim could not be imported and won't be available
21.5479 	DATA 	Keypress: j
21.5513 	EXP 	New trial (rep=0, index=2): {u'property': u'has gills', u'response': u'f', u'sentence': u'The *cheese* was growing moldy in the refrigerator.'}
21.5686 	EXP 	sentence_stim: autoDraw = False
21.5686 	EXP 	property_stim: autoDraw = False
22.8166 	DATA 	Keypress: space
22.8405 	EXP 	sentence_stim: text = u'The *cheese* was growing moldy in the refrigerator.'
22.8405 	EXP 	property_stim: text = u'has gills'
23.3403 	EXP 	sentence_stim: autoDraw = True
23.7851 	DATA 	Keypress: space
29.3417 	EXP 	sentence_stim: autoDraw = False
29.3417 	EXP 	property_stim: autoDraw = True
29.7646 	DATA 	Keypress: j
29.7669 	EXP 	New trial (rep=0, index=3): {u'property': u'has a smell', u'response': u'j', u'sentence': u'The *skunk* was under a large willow.'}
29.7852 	EXP 	sentence_stim: autoDraw = False
29.7852 	EXP 	property_stim: autoDraw = False
30.6506 	DATA 	Keypress: space
30.6939 	EXP 	sentence_stim: text = u'The *skunk* was under a large willow.'
30.6939 	EXP 	property_stim: text = u'has a smell'
31.1741 	EXP 	sentence_stim: autoDraw = True
37.1737 	EXP 	sentence_stim: autoDraw = False
37.1737 	EXP 	property_stim: autoDraw = True
37.6582 	DATA 	Keypress: j
37.6684 	EXP 	Imported instructions-p2.xlsx as conditions, 1 conditions, 1 params
37.6691 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
37.6717 	EXP 	New trial (rep=0, index=0): {u'text': u'That was the practice session. The following session will have exactly the same format, except that you will not be given feedback about whether your answers were correct. When you are ready to begin or have any questions, please turn around and inform the experimenter.'}
37.7360 	EXP 	sentence_stim: autoDraw = False
37.7360 	EXP 	property_stim: autoDraw = False
37.7360 	EXP 	intro_text: text = u'That was the practice session. The following session will have exactly the same format, except that you will not be given feedback about whether your answers were correct. When you are ready to begin or have any questions, please turn around and inform the experimenter.'
37.7360 	EXP 	intro_text: autoDraw = True
37.7360 	EXP 	text_2: autoDraw = True
40.5171 	DATA 	Keypress: space
40.5368 	EXP 	intro_text: autoDraw = False
40.5368 	EXP 	text_2: autoDraw = False
40.5368 	EXP 	text_3: autoDraw = True
41.1213 	DATA 	Keypress: space
41.9875 	DATA 	Keypress: l
41.9953 	EXP 	Imported stim-test.xlsx as conditions, 4 conditions, 2 params
41.9958 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
41.9970 	EXP 	New trial (rep=0, index=0): {u'property': u'can contain money', u'sentence': u'The bank was robbed by three bandits.'}
42.0077 	EXP 	text_3: autoDraw = False
43.3576 	DATA 	Keypress: l
43.4772 	DATA 	Keypress: space
43.5134 	EXP 	sentence_stim: text = u'The bank was robbed by three bandits.'
43.5134 	EXP 	property_stim: text = u'can contain money'
43.9805 	DATA 	Keypress: l
44.0015 	EXP 	sentence_stim: autoDraw = True
44.1422 	DATA 	Keypress: space
45.3301 	DATA 	Keypress: l
45.4505 	DATA 	Keypress: space
46.5783 	DATA 	Keypress: escape
