1.3941 	WARNING 	Movie2 stim could not be imported and won't be available
25.8873 	EXP 	New trial (rep=0, index=2): {u'text': u"If the phrase can be a property of the underlined word, press the green key. And if the phrase can't be a property of the underlined word, press the red key. Please respond as quickly as possible,but avoid making errors."}
25.9426 	EXP 	intro_text: autoDraw = False
25.9426 	EXP 	text_2: autoDraw = False
25.9426 	EXP 	intro_text: text = u"If the phrase can be a property of the underlined word, press the green key. And if the phrase can't be a property of the underlined word, press the red key. Please respond as quickly as possible,but avoid making errors."
25.9426 	EXP 	intro_text: autoDraw = True
25.9426 	EXP 	text_2: autoDraw = True
29.0476 	DATA 	Keypress: space
29.0482 	EXP 	New trial (rep=0, index=3): {u'text': u"After this slide you'll begin a practice session. If you make any mistakes an experimenter will be standing by to correct you. Just remember to read all the sentences (but not the phrases) out loud. In order to move between trials in the experiment, press the space bar. When you're ready to begin, please turn around and tell the experimenter."}
29.1170 	EXP 	intro_text: autoDraw = False
29.1170 	EXP 	text_2: autoDraw = False
29.1170 	EXP 	intro_text: text = u"After this slide you'll begin a practice session. If you make any mistakes an experimenter will be standing by to correct you. Just remember to read all the sentences (but not the phrases) out loud. In order to move between trials in the experiment, press the space bar. When you're ready to begin, please turn around and tell the experimenter."
29.1170 	EXP 	intro_text: autoDraw = True
29.1170 	EXP 	text_2: autoDraw = True
29.6504 	DATA 	Keypress: space
29.6581 	EXP 	Imported stim-prac.xlsx as conditions, 4 conditions, 3 params
29.6597 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
29.6605 	EXP 	New trial (rep=0, index=0): {u'property': u'has gills', u'response': u'f', u'sentence': u'The cheese was growing moldy in the refrigerator.'}
29.6702 	EXP 	intro_text: autoDraw = False
29.6702 	EXP 	text_2: autoDraw = False
30.8597 	DATA 	Keypress: space
30.8915 	EXP 	sentence_stim: text = u'The cheese was growing moldy in the refrigerator.'
30.8915 	EXP 	property_stim: text = u'has gills'
31.3826 	EXP 	sentence_stim: autoDraw = True
37.3838 	EXP 	sentence_stim: autoDraw = False
37.3838 	EXP 	property_stim: autoDraw = True
38.3706 	DATA 	Keypress: j
38.3719 	EXP 	New trial (rep=0, index=1): {u'property': u'can contain money', u'response': u'j', u'sentence': u'The bank was robbed by three bandits.'}
38.3906 	EXP 	sentence_stim: autoDraw = False
38.3906 	EXP 	property_stim: autoDraw = False
39.5577 	DATA 	Keypress: j
39.9001 	DATA 	Keypress: space
39.9294 	EXP 	sentence_stim: text = u'The bank was robbed by three bandits.'
39.9294 	EXP 	property_stim: text = u'can contain money'
40.4254 	EXP 	sentence_stim: autoDraw = True
41.6121 	DATA 	Keypress: escape
